title,year,genres_ml,rating_movielens
american the,2010,"['Drama', 'Thriller']",2.62
jackass 25,2007,"['Comedy', 'Documentary']",4.17
horde the la horde,2009,"['Action', 'Horror', 'Thriller']",2.5
switch the,2010,"['Comedy', 'Romance']",2.67
machete,2010,"['Action', 'Adventure', 'Comedy', 'Crime', 'Thriller']",3.25
going the distance,2010,"['Comedy', 'Romance']",3.17
resident evil afterlife,2010,"['Action', 'Horror', 'Sci-Fi', 'Thriller', 'IMAX']",3.14
princess prinsessa,2010,['Drama'],2.5
social network the,2010,['Drama'],3.89
man vanishes a ningen johatsu,1967,"['Documentary', 'Drama', 'Mystery']",4.0
town the,2010,"['Crime', 'Drama', 'Thriller']",3.95
easy a,2010,"['Comedy', 'Romance']",3.8
eat pray love,2010,"['Drama', 'Romance']",3.5
howl,2010,['Drama'],3.5
im still here,2010,"['Comedy', 'Drama']",4.0
patrik age 15 patrik 15,2008,"['Comedy', 'Drama', 'Romance']",4.0
flipped,2010,"['Comedy', 'Drama', 'Romance']",3.83
wall street money never sleeps,2010,['Drama'],3.17
legend of the guardians the owls of gahoole,2010,"['Adventure', 'Animation', 'Fantasy', 'IMAX']",4.0
its kind of a funny story,2010,"['Comedy', 'Drama']",3.19
middle men,2009,"['Comedy', 'Crime', 'Drama']",3.25
alice in wonderland,1933,"['Adventure', 'Children', 'Fantasy']",4.0
let me in,2010,"['Drama', 'Horror', 'Mystery']",3.86
sintel,2010,"['Animation', 'Fantasy']",3.5
secretariat,2010,"['Adventure', 'Drama']",2.5
devil,2010,"['Horror', 'Mystery', 'Thriller']",3.25
you again,2010,['Comedy'],3.5
life as we know it,2010,"['Comedy', 'Romance']",3.0
catfish,2010,"['Documentary', 'Mystery']",3.67
you will meet a tall dark stranger,2010,"['Comedy', 'Romance']",3.5
stone,2010,"['Drama', 'Thriller']",3.25
inside job,2010,['Documentary'],4.29
monsters,2010,"['Drama', 'Sci-Fi']",3.5
never let me go,2010,"['Drama', 'Romance', 'Sci-Fi']",4.0
illusionist the lillusionniste,2010,['Animation'],3.0
luck by chance,2009,['Drama'],4.5
rubber,2010,"['Action', 'Adventure', 'Comedy', 'Crime', 'Drama', 'Film-Noir', 'Horror', 'Mystery', 'Thriller', 'Western']",3.75
jackass 3d,2010,"['Action', 'Comedy', 'Documentary']",3.92
restrepo,2010,"['Documentary', 'War']",3.17
waiting for superman,2010,['Documentary'],4.0
red,2010,"['Action', 'Comedy']",3.5
in a better world hvnen,2010,['Drama'],3.5
heartbreaker larnacoeur,2010,"['Comedy', 'Romance']",2.5
paranormal activity 2,2010,"['Horror', 'IMAX']",3.7
heartbeats les amours imaginaires,2010,"['Drama', 'Romance']",3.0
hereafter,2010,"['Drama', 'Fantasy']",4.0
undisputed iii redemption,2010,"['Action', 'Crime', 'Drama']",4.0
saw vii 3d the final chapter,2010,"['Horror', 'Mystery', 'Thriller']",4.5
due date,2010,['Comedy'],3.1
127 hours,2010,"['Adventure', 'Drama', 'Thriller']",3.83
megamind,2010,"['Action', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",3.6
black swan,2010,"['Drama', 'Thriller']",3.63
i shot jesse james,1949,"['Drama', 'Romance', 'Western']",2.0
unstoppable,2010,"['Action', 'Drama', 'Thriller']",3.36
morning glory,2010,"['Comedy', 'Drama', 'Romance']",2.67
certified copy copie conforme,2010,['Drama'],4.0
next three days the,2010,"['Crime', 'Drama', 'Romance', 'Thriller']",3.86
somewhere,2010,['Drama'],3.0
biutiful,2010,['Drama'],4.25
first beautiful thing the la prima cosa bella,2010,"['Comedy', 'Drama']",4.0
harry potter and the deathly hallows part 1,2010,"['Action', 'Adventure', 'Fantasy', 'IMAX']",3.99
kings speech the,2010,['Drama'],4.04
tangled,2010,"['Animation', 'Children', 'Comedy', 'Fantasy', 'Musical', 'Romance', 'IMAX']",3.92
art of the steal the,2009,['Documentary'],4.0
fighter the,2010,['Drama'],3.76
romantics the,2010,"['Comedy', 'Drama', 'Romance']",3.0
loved ones the,2009,['Horror'],4.25
casino jack,2010,"['Comedy', 'Crime']",4.0
vincent wants to sea vincent will meer,2010,['Drama'],3.0
london boulevard,2010,"['Crime', 'Romance']",1.5
skyline,2010,"['Sci-Fi', 'Thriller']",0.5
beastly,2011,"['Drama', 'Fantasy', 'Romance']",3.5
love and other drugs,2010,"['Comedy', 'Drama', 'Romance']",2.79
chronicles of narnia the voyage of the dawn treader the,2010,"['Adventure', 'Children', 'Fantasy']",3.86
tourist the,2010,"['Drama', 'Thriller']",2.71
rare exports a christmas tale rare exports,2010,"['Action', 'Comedy']",4.25
hatchet ii,2010,"['Comedy', 'Horror', 'Thriller']",4.5
all good things,2010,"['Drama', 'Mystery', 'Thriller']",3.75
true grit,2010,['Western'],3.75
tron legacy,2010,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",3.24
how do you know,2010,"['Comedy', 'Drama', 'Romance']",2.67
barneys version,2010,['Drama'],4.0
company men the,2010,['Drama'],2.5
onearmed swordsman the dubei dao,1967,"['Action', 'Drama']",3.0
i saw the devil akmareul boatda,2010,"['Crime', 'Thriller']",3.88
trash humpers,2009,['Drama'],0.5
faster,2010,"['Action', 'Crime', 'Drama']",5.0
little big soldier da bing xiao jiang,2010,"['Action', 'Adventure', 'Comedy', 'Drama', 'War']",3.5
rabbit hole,2010,['Drama'],3.5
one week,1920,['Comedy'],3.5
little fockers,2010,['Comedy'],1.83
gullivers travels,2010,"['Adventure', 'Comedy', 'Fantasy']",1.83
sweetgrass,2009,"['Adventure', 'Documentary', 'Western']",4.5
burlesque,2010,"['Drama', 'Musical', 'Romance']",2.5
secret world of arrietty the karigurashi no arietti,2010,"['Animation', 'Children', 'Fantasy']",3.5
tucker dale vs evil,2010,"['Comedy', 'Horror']",3.92
yogi bear,2010,"['Children', 'Comedy']",1.17
made in dagenham,2010,"['Comedy', 'Drama']",2.0
green hornet the,2011,"['Action', 'Comedy', 'Crime', 'Fantasy', 'Thriller', 'IMAX']",3.0
way back the,2010,['Drama'],4.0
warriors way the,2010,"['Action', 'Fantasy', 'Western']",3.5
season of the witch,2011,"['Adventure', 'Drama', 'Fantasy']",3.5
amer,2009,"['Drama', 'Horror']",0.5
cowboys aliens,2011,"['Action', 'Sci-Fi', 'Thriller', 'Western', 'IMAX']",3.0
anything for her pour elle,2008,"['Crime', 'Drama', 'Thriller']",2.5
day night,2010,"['Animation', 'Children']",4.1
marwencol,2010,['Documentary'],4.25
dilemma the,2011,"['Comedy', 'Drama']",2.5
down argentine way,1940,"['Comedy', 'Drama', 'Romance']",5.0
trip the,2010,"['Comedy', 'Drama']",4.0
limitless,2011,"['Sci-Fi', 'Thriller']",3.95
happy people a year in the taiga,2010,['Documentary'],4.5
evangelion 20 you can not advance evangerion shin gekijoban ha,2009,"['Action', 'Animation', 'Drama', 'Sci-Fi']",3.5
i spit on your grave,2010,"['Crime', 'Horror', 'Thriller']",3.75
even the rain tambien la lluvia,2010,['Drama'],4.0
it happened on fifth avenue,1947,"['Comedy', 'Romance']",4.5
zeitgeist moving forward,2011,['Documentary'],5.0
no strings attached,2011,"['Comedy', 'Romance']",2.93
lincoln lawyer the,2011,"['Crime', 'Drama', 'Thriller']",3.6
allstar superman,2011,"['Action', 'Adventure', 'Animation', 'Sci-Fi']",4.25
girls about town,1931,['Comedy'],5.0
kill kiru,1968,"['Action', 'Comedy', 'Drama']",3.0
pekka ja patka salapoliiseina,1957,['Comedy'],4.0
unknown,2011,"['Drama', 'Mystery', 'Thriller']",3.33
cedar rapids,2011,['Comedy'],2.25
gnomeo juliet,2011,"['Adventure', 'Animation', 'Children', 'Comedy', 'Fantasy', 'Romance']",3.0
burke and hare,2010,"['Comedy', 'Thriller']",4.0
castaway on the moon kimssi pyoryugi,2009,"['Comedy', 'Drama', 'Romance']",4.0
paul,2011,"['Adventure', 'Comedy', 'Sci-Fi']",3.2
asphyx the,1973,"['Horror', 'Sci-Fi']",4.5
brother 2 brat 2,2000,"['Crime', 'Drama']",4.5
emma,2009,"['Comedy', 'Drama', 'Romance']",2.5
drive angry,2011,"['Action', 'Fantasy', 'Thriller']",3.75
rango,2011,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Western']",3.62
take me home tonight,2011,"['Comedy', 'Drama']",2.5
confessions kokuhaku,2010,"['Drama', 'Horror']",4.0
adjustment bureau the,2011,"['Romance', 'Sci-Fi', 'Thriller']",3.17
mechanic the,2011,"['Action', 'Drama', 'Thriller']",3.38
hall pass,2011,['Comedy'],3.12
eagle the,2011,"['Adventure', 'Drama']",2.0
i am number four,2011,"['Action', 'Sci-Fi', 'Thriller', 'IMAX']",3.1
battle los angeles,2011,"['Action', 'Sci-Fi', 'War']",2.38
summer wars sama wozu,2009,"['Adventure', 'Animation', 'Comedy', 'Sci-Fi']",3.83
sunset limited the,2011,['Drama'],4.0
winnie the pooh and the honey tree,1966,"['Animation', 'Children']",4.0
mars needs moms,2011,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'Sci-Fi', 'IMAX']",3.5
scoobydoo curse of the lake monster,2010,"['Adventure', 'Children', 'Comedy', 'Mystery']",5.0
winnie the pooh and tigger too,1974,"['Animation', 'Children']",3.5
hard ticket to hawaii,1987,"['Action', 'Comedy']",0.5
elite squad the enemy within tropa de elite 2 o inimigo agora e outro,2010,"['Action', 'Crime', 'Drama']",4.36
mesrine public enemy 1 lennemi public n1,2008,"['Action', 'Crime']",3.5
just go with it,2011,"['Comedy', 'Romance']",3.21
cave of forgotten dreams,2010,['Documentary'],3.0
red riding hood,2011,"['Fantasy', 'Horror', 'Mystery', 'Thriller']",3.5
big mommas like father like son,2011,['Comedy'],1.0
super,2010,"['Action', 'Comedy', 'Drama']",2.9
troll hunter the trolljegeren,2010,"['Fantasy', 'Horror']",3.75
source code,2011,"['Action', 'Drama', 'Mystery', 'Sci-Fi', 'Thriller']",3.6
jane eyre,2011,"['Drama', 'Romance']",3.0
sucker punch,2011,"['Action', 'Fantasy', 'Thriller', 'IMAX']",3.12
chalet girl,2011,"['Comedy', 'Romance']",
burne,2008,"['Adventure', 'Animation', 'Children', 'Sci-Fi']",4.5
senna,2010,['Documentary'],3.75
family guy presents its a trap,2010,"['Animation', 'Comedy', 'Sci-Fi']",3.58
insidious,2010,"['Fantasy', 'Horror', 'Thriller']",2.67
hobo with a shotgun,2011,"['Action', 'Adventure', 'Crime', 'Thriller']",2.38
win win,2011,"['Comedy', 'Drama']",3.75
room in rome habitacion en roma,2010,"['Drama', 'Romance']",2.75
boy,2010,"['Comedy', 'Drama']",4.0
diary of a wimpy kid rodrick rules,2011,['Comedy'],3.5
henrys crime,2010,"['Comedy', 'Crime']",2.0
hop,2011,"['Animation', 'Children', 'Comedy']",2.75
playing the victim izobrazhaya zhertvu,2006,['Comedy'],4.0
films to keep you awake the christmas tale peliculas para no dormir cuento de navidad,2005,"['Horror', 'Thriller']",0.5
13 assassins jusannin no shikaku,2010,['Action'],4.0
hanna,2011,"['Action', 'Adventure', 'Mystery', 'Thriller']",3.32
connections,1978,['Documentary'],5.0
into eternity,2010,['Documentary'],3.5
daffy ducks quackbusters,1988,"['Animation', 'Children', 'Comedy', 'Horror']",2.0
american the bill hicks story,2009,"['Comedy', 'Documentary']",4.0
arthur,2011,['Comedy'],3.0
scream 4,2011,"['Comedy', 'Horror', 'Mystery', 'Thriller']",2.67
rio,2011,"['Adventure', 'Animation', 'Children', 'Comedy']",3.12
melancholia,2011,"['Drama', 'Sci-Fi']",3.07
thor,2011,"['Action', 'Adventure', 'Drama', 'Fantasy', 'IMAX']",3.51
louis ck hilarious,2010,['Comedy'],4.06
louis ck chewed up,2008,['Comedy'],3.29
atlas shrugged part 1,2011,"['Drama', 'Mystery', 'Sci-Fi']",2.0
louis ck shameless,2007,['Comedy'],4.0
mildred pierce,2011,['Drama'],4.5
voices from the list,2004,['Documentary'],4.3
water for elephants,2011,"['Drama', 'Romance']",3.38
african cats,2011,"['Adventure', 'Documentary']",2.5
kill the irishman,2011,"['Action', 'Crime']",4.0
fast five fast and the furious 5 the,2011,"['Action', 'Crime', 'Drama', 'Thriller', 'IMAX']",3.05
louis theroux law disorder,2008,['Documentary'],5.0
idiots and angels,2008,"['Animation', 'Drama', 'Fantasy']",5.0
incendies,2010,"['Drama', 'Mystery', 'War']",4.4
soul surfer,2011,"['Action', 'Drama']",3.5
something borrowed,2011,"['Comedy', 'Drama', 'Romance']",3.25
bridesmaids,2011,['Comedy'],3.76
priest,2011,"['Action', 'Horror', 'Sci-Fi', 'Thriller']",3.0
mothra mosura,1961,"['Adventure', 'Fantasy', 'Sci-Fi']",3.0
pirates of the caribbean on stranger tides,2011,"['Action', 'Adventure', 'Fantasy', 'IMAX']",3.23
midnight in paris,2011,"['Comedy', 'Fantasy', 'Romance']",3.56
man from nowhere,2010,"['Action', 'Crime', 'Thriller']",4.5
tree of life the,2011,['Drama'],4.0
hangover part ii the,2011,['Comedy'],3.27
nothing to declare rien a declarer,2010,['Comedy'],4.0
across the hall,2009,['Thriller'],2.0
roommate the,2011,"['Drama', 'Thriller']",2.0
attack the block,2011,"['Action', 'Comedy', 'Sci-Fi']",3.5
way,2010,"['Adventure', 'Comedy', 'Drama']",3.5
let the bullets fly,2010,"['Action', 'Comedy']",3.0
kung fu panda 2,2011,"['Action', 'Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",3.32
xmen first class,2011,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",3.79
submarine,2010,"['Comedy', 'Drama', 'Romance']",4.17
american grindhouse,2010,['Documentary'],4.0
everything must go,2010,"['Comedy', 'Drama']",2.67
beginners,2010,['Drama'],3.62
super 8,2011,"['Mystery', 'Sci-Fi', 'Thriller', 'IMAX']",3.6
bernie,1996,"['Comedy', 'Drama']",1.75
green lantern,2011,"['Action', 'Adventure', 'Sci-Fi']",2.35
elektra luxx,2010,['Comedy'],2.5
mr poppers penguins,2011,['Comedy'],2.7
bad teacher,2011,['Comedy'],2.89
transformers dark of the moon,2011,"['Action', 'Adventure', 'Sci-Fi', 'War', 'IMAX']",2.36
larry crowne,2011,"['Comedy', 'Drama', 'Romance']",2.75
your highness,2011,"['Action', 'Adventure', 'Comedy', 'Fantasy']",3.11
too big to fail,2011,['Drama'],4.5
takers,2010,"['Action', 'Crime', 'Thriller']",2.75
my life as mcdull mak dau goo si,2001,"['Animation', 'Comedy', 'Drama']",5.0
zookeeper,2011,['Comedy'],2.75
horrible bosses,2011,"['Comedy', 'Crime']",3.44
cars 2,2011,"['Adventure', 'Animation', 'Children', 'Comedy', 'IMAX']",3.17
between the folds,2008,['Documentary'],3.0
delhi belly,2011,"['Comedy', 'Crime']",4.0
upside down the creation records story,2010,['Documentary'],3.0
monte carlo,2011,"['Adventure', 'Comedy', 'Romance']",3.0
harry potter and the deathly hallows part 2,2011,"['Action', 'Adventure', 'Drama', 'Fantasy', 'Mystery', 'IMAX']",3.91
drive,2011,"['Crime', 'Drama', 'Film-Noir', 'Thriller']",3.77
captain america the first avenger,2011,"['Action', 'Adventure', 'Sci-Fi', 'Thriller', 'War']",3.55
crazy stupid love,2011,"['Comedy', 'Drama', 'Romance']",3.98
one day,2011,"['Drama', 'Romance']",3.5
guard the,2011,"['Comedy', 'Crime']",3.62
winnie the pooh,2011,"['Animation', 'Children', 'Comedy']",3.0
woman the,2011,['Horror'],3.5
new onearmed swordsman the xin du bi dao,1971,"['Action', 'Drama', 'War']",3.0
mikes new car,2002,"['Animation', 'Comedy']",4.0
smurfs the,2011,"['Animation', 'Children', 'Comedy']",1.88
friends with benefits,2011,"['Comedy', 'Romance']",3.05
paper birds pajaros de papel,2010,"['Comedy', 'Drama']",5.0
blitz,2011,"['Action', 'Crime', 'Thriller']",3.0
yellow sea the aka the murderer hwanghae,2010,"['Crime', 'Drama', 'Thriller']",2.5
our idiot brother,2011,['Comedy'],3.25
subwaystories tales from the underground,1997,['Drama'],2.5
death race 2,2010,"['Action', 'Sci-Fi', 'Thriller']",3.5
rise of the planet of the apes,2011,"['Action', 'Drama', 'Sci-Fi', 'Thriller']",3.46
terri,2011,['Comedy'],3.5
changeup the,2011,['Comedy'],2.85
help the,2011,['Drama'],3.83
30 minutes or less,2011,"['Action', 'Comedy', 'Crime']",2.67
my afternoons with margueritte la tete en friche,2010,['Comedy'],3.0
final destination 5,2011,"['Horror', 'Thriller', 'IMAX']",4.5
very harold kumar 3d christmas a,2011,['Comedy'],3.25
dont be afraid of the dark,2010,"['Horror', 'Thriller']",3.0
fright night,2011,"['Comedy', 'Horror']",3.25
another earth,2011,"['Drama', 'Romance', 'Sci-Fi']",4.5
hesher,2010,['Drama'],4.0
stake land,2010,['Horror'],4.0
debt the,2011,"['Drama', 'Thriller']",2.5
colombiana,2011,"['Action', 'Adventure', 'Drama', 'Thriller']",2.5
bill cunningham new york,2011,['Documentary'],4.5
skin i live in the la piel que habito,2011,['Drama'],3.0
conan the barbarian,2011,"['Action', 'Adventure', 'Fantasy']",1.75
walled in,2009,"['Horror', 'Thriller']",3.5
birdemic shock and terror,2010,"['Romance', 'Thriller']",3.5
inbetweeners movie the,2011,"['Adventure', 'Comedy']",3.67
red state,2011,"['Action', 'Crime', 'Horror', 'Thriller']",3.0
pearl jam twenty,2011,"['Documentary', 'Musical']",0.5
i dont know how she does it,2011,['Comedy'],1.5
shark night 3d,2011,"['Horror', 'Thriller']",1.5
contagion,2011,"['Sci-Fi', 'Thriller', 'IMAX']",3.71
moneyball,2011,['Drama'],3.88
neds,2010,['Drama'],4.0
cold fish tsumetai nettaigyo,2010,"['Drama', 'Thriller']",4.5
phineas and ferb the movie across the 2nd dimension,2011,"['Adventure', 'Animation', 'Children']",3.5
northanger abbey,2007,"['Drama', 'Romance']",4.0
avengers the,2012,"['Action', 'Adventure', 'Sci-Fi', 'IMAX']",3.87
tinker tailor soldier spy,2011,"['Drama', 'Film-Noir', 'Thriller']",3.81
separation a jodaeiye nader az simin,2011,['Drama'],4.33
dangerous method a,2011,"['Drama', 'Thriller']",3.0
warrior,2011,['Drama'],3.73
ides of march the,2011,['Drama'],3.22
kill list,2011,"['Horror', 'Mystery', 'Thriller']",4.5
killer elite,2011,"['Action', 'Thriller']",2.83
bellflower,2011,"['Action', 'Drama', 'Romance']",3.5
5050,2011,"['Comedy', 'Drama']",3.63
generation p,2011,"['Comedy', 'Drama', 'Sci-Fi']",3.5
artist,2011,"['Comedy', 'Drama', 'Romance']",4.05
gigi,1949,['Comedy'],3.75
blinkytm,2011,"['Horror', 'Sci-Fi']",3.0
take shelter,2011,['Drama'],3.75
three outlaw samurai sanbiki no samurai,1964,"['Action', 'Drama']",3.5
antonio gaudi,1985,['Documentary'],4.0
real steel,2011,"['Action', 'Drama', 'Sci-Fi', 'IMAX']",3.0
footloose,2011,"['Comedy', 'Drama', 'Musical']",2.75
thing the,2011,"['Horror', 'Mystery', 'Sci-Fi', 'Thriller']",3.5
beautiful boy,2010,['Drama'],4.0
tyrannosaur,2011,['Drama'],3.5
martha marcy may marlene,2011,"['Drama', 'Thriller']",3.75
we need to talk about kevin,2011,"['Drama', 'Thriller']",3.5
behind enemy lines ii axis of evil,2006,"['Action', 'Thriller', 'War']",2.0
three musketeers the,2011,"['Action', 'Adventure']",3.17
in time,2011,"['Crime', 'Sci-Fi', 'Thriller']",3.39
margaret,2011,['Drama'],3.0
carnage,2011,"['Comedy', 'Drama']",4.0
margin call,2011,"['Drama', 'Thriller']",3.79
paranormal activity 3,2011,['Horror'],3.5
puncture,2011,['Drama'],3.0
johnny english reborn,2011,"['Adventure', 'Comedy', 'Thriller']",3.0
abduction,2011,"['Action', 'Drama', 'Mystery', 'Thriller']",3.5
this must be the place,2011,"['Crime', 'Drama', 'Thriller']",3.5
shame,2011,['Drama'],3.75
whats your number,2011,"['Comedy', 'Romance']",4.5
headhunters hodejegerne,2011,"['Action', 'Crime', 'Thriller']",3.6
batman year one,2011,"['Action', 'Animation', 'Crime']",3.67
miss representation,2011,['Documentary'],3.5
puss in boots,2011,"['Adventure', 'Animation', 'Comedy', 'Fantasy', 'IMAX']",3.56
tower heist,2011,"['Action', 'Comedy', 'Crime']",3.5
j edgar,2011,['Drama'],2.5
double the,2011,"['Action', 'Crime', 'Drama', 'Mystery', 'Thriller']",1.5
adventures of tintin the,2011,"['Action', 'Animation', 'Mystery', 'IMAX']",3.5
starsuckers,2009,['Documentary'],4.0
tomboy,2011,['Drama'],3.0
george harrison living in the material world,2011,['Documentary'],4.0
hugo,2011,"['Children', 'Drama', 'Mystery']",3.75
immortals,2011,"['Action', 'Drama', 'Fantasy']",2.67
jack and jill,2011,['Comedy'],2.3
into the abyss,2011,['Documentary'],5.0
sign of four the,1987,"['Adventure', 'Crime', 'Drama']",3.0
descendants the,2011,"['Comedy', 'Drama']",4.0
like crazy,2011,"['Drama', 'Romance']",2.5
muppets the,2011,"['Children', 'Comedy', 'Musical']",2.6
twilight saga breaking dawn part 1 the,2011,"['Adventure', 'Drama', 'Fantasy', 'Romance']",2.21
war horse,2011,"['Drama', 'War']",3.0
rum diary the,2011,"['Comedy', 'Drama', 'Thriller']",3.58
lifted,2006,"['Animation', 'Comedy', 'Sci-Fi']",4.0
hipsters stilyagi,2008,"['Drama', 'Musical', 'Romance']",3.5
another cinderella story,2008,"['Children', 'Comedy', 'Musical', 'Romance']",2.5
bunraku,2010,"['Action', 'Drama', 'Fantasy']",1.5
sitter the,2011,['Comedy'],2.9
extremely loud and incredibly close,2011,['Drama'],2.75
